"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg15469704","8",42295205,"SLC20A2","chr8","Body","AluSx3","SINE","Alu"
"cg24509531","8",42394052,"SLC20A2","chr8","5'UTR","AluY","SINE","Alu"
"cg21189492","8",42395162,"C8orf40","chr8","TSS1500","AluSq2","SINE","Alu"
"cg16884491","8",42402231,"C8orf40","chr8","Body","AluSx","SINE","Alu"
"cg02411937","8",42575546,"CHRNB3","chr8","Body","AluSc","SINE","Alu"
"cg04811638","8",42577254,"CHRNB3","chr8","Body","AluSz","SINE","Alu"
"cg05913072","8",42577242,"CHRNB3","chr8","Body","AluSz","SINE","Alu"
"cg07212615","8",42624772,"CHRNA6","chr8","TSS1500","AluSc8","SINE","Alu"
"cg25437757","8",42625222,"CHRNA6","chr8","TSS1500","AluY","SINE","Alu"
"cg22407255","8",42660724,"","chr8","","AluSc8","SINE","Alu"
"cg11494866","8",42695070,"THAP1","chr8","Body","AluJb","SINE","Alu"
"cg05101181","8",42769988,"HOOK3","chr8","Body","AluSz","SINE","Alu"
"cg04535734","8",42872464,"HOOK3","chr8","Body","AluJb","SINE","Alu"
"cg09639571","8",42911059,"FNTA","chr8","TSS1500","AluJb","SINE","Alu"
"cg08593783","8",42931748,"FNTA","chr8","Body","AluSp","SINE","Alu"
"cg13390361","8",43058087,"","chr8","","FRAM","SINE","Alu"
"cg10607422","8",46948451,"","chr8","","AluSg","SINE","Alu"
"cg13459964","8",48226852,"KIAA0146","chr8","Body","AluSz","SINE","Alu"
"cg27411706","8",48389903,"KIAA0146","chr8","Body","AluSz6","SINE","Alu"
"cg17302532","8",48533808,"SPIDR","chr8","Body","AluSc","SINE","Alu"
"cg15191950","8",48579939,"SPIDR","chr8","Body","AluJr4","SINE","Alu"
"cg03535559","8",48612139,"SPIDR","chr8","Body","AluSq2","SINE","Alu"
"cg27495654","8",48623951,"SPIDR","chr8","Body","FAM","SINE","Alu"
"cg04088410","8",48642567,"SPIDR","chr8","Body","AluSx","SINE","Alu"
"cg01504360","8",48652327,"CEBPD","chr8","TSS1500","FLAM_C","SINE","Alu"
"cg19300489","8",48652290,"CEBPD","chr8","TSS1500","FLAM_C","SINE","Alu"
"cg25046866","8",48680661,"","chr8","","AluSx1","SINE","Alu"
"ch.8.1077192R","8",48728513,"PRKDC","chr8","Body","AluSz","SINE","Alu"
"cg04918515","8",48799062,"PRKDC","chr8","Body","AluSz","SINE","Alu"
"cg18538644","8",48826017,"PRKDC","chr8","Body","AluSz","SINE","Alu"
"ch.8.1083168R","8",48860069,"PRKDC","chr8","Body","AluJb","SINE","Alu"
"cg04266383","8",48877513,"MCM4","chr8","Body","AluSx","SINE","Alu"
"cg06719477","8",48891321,"U6","chr8","TSS1500","AluSx1","SINE","Alu"
"cg10828884","8",48920390,"UBE2V2","chr8","TSS1500","FRAM","SINE","Alu"
"cg13085681","8",48920761,"UBE2V2","chr8","TSS1500","AluSx","SINE","Alu"
"cg11634612","8",48920777,"UBE2V2","chr8","TSS1500","AluSx","SINE","Alu"
"cg03709574","8",48920773,"UBE2V2","chr8","TSS1500","AluSx","SINE","Alu"
"cg04647307","8",48924348,"UBE2V2","chr8","Body","AluJo","SINE","Alu"
"cg19122121","8",48953255,"UBE2V2","chr8","Body","AluSx","SINE","Alu"
"cg10701681","8",48953859,"UBE2V2","chr8","Body","AluSx","SINE","Alu"
"cg20821288","8",49015318,"","chr8","","AluSx","SINE","Alu"
"cg02271851","8",49294087,"","chr8","","AluJb","SINE","Alu"
"cg07357178","8",49534582,"LOC101929217","chr8","Body","AluJb","SINE","Alu"
"cg27268695","8",52873103,"RP11-546K22.1","chr8","TSS1500","AluSx","SINE","Alu"
"cg10415442","8",53131255,"ST18","chr8","5'UTR","AluSq2","SINE","Alu"
"cg17481012","8",53578814,"RB1CC1","chr8","Body","AluSp","SINE","Alu"
"cg11165633","8",53598974,"RB1CC1","chr8","5'UTR","AluJr4","SINE","Alu"
"cg18892572","8",53619513,"RB1CC1","chr8","5'UTR","AluSx","SINE","Alu"
"cg05694489","8",53658437,"RB1CC1","chr8","TSS200","AluJb","SINE","Alu"
"cg10071277","8",53849059,"","chr8","","AluJb","SINE","Alu"
"cg08829581","8",54309650,"RP11-1081M5.1","chr8","TSS1500","AluY","SINE","Alu"
"cg20076301","8",54568339,"","chr8","","AluJb","SINE","Alu"
"cg26388599","8",54752779,"ATP6V1H","chr8","Body","AluSx3","SINE","Alu"
"cg09873502","8",54752785,"ATP6V1H","chr8","Body","AluSx3","SINE","Alu"
"cg18891852","8",54763506,"RGS20","chr8","TSS1500","AluSx","SINE","Alu"
"cg18428201","8",54821956,"RGS20","chr8","Body","AluJb","SINE","Alu"
"cg02331407","8",54856825,"RGS20","chr8","Body","AluSg","SINE","Alu"
"cg12850379","8",54935605,"TCEA1","chr8","TSS1500","AluSp","SINE","Alu"
"cg02410830","8",55012178,"LYPLA1","chr8","Body","AluSz6","SINE","Alu"
"cg24690069","8",55045121,"","chr8","","AluSp","SINE","Alu"
"cg16773294","8",55048378,"MRPL15","chr8","Body","AluSg","SINE","Alu"
"cg06834705","8",55050939,"MRPL15","chr8","Body","AluSz6","SINE","Alu"
"cg25346136","8",55051838,"MRPL15","chr8","Body","AluSx","SINE","Alu"
"cg00063246","8",55242836,"RNU105C","chr8","TSS1500","AluSz","SINE","Alu"
"cg13448793","8",56043457,"XKR4","chr8","Body","AluSp","SINE","Alu"
"cg02852397","8",56660763,"TMEM68","chr8","Body","AluSz","SINE","Alu"
"cg16666891","8",56677357,"TMEM68","chr8","5'UTR","AluSp","SINE","Alu"
"cg18198743","8",56683085,"TMEM68","chr8","5'UTR","AluJo","SINE","Alu"
"cg15322137","8",56768926,"","chr8","","AluSp","SINE","Alu"
"cg16031136","8",56804938,"LYN","chr8","5'UTR","AluSx3","SINE","Alu"
"cg21441674","8",56805218,"LYN","chr8","5'UTR","FRAM","SINE","Alu"
"cg00983880","8",56816505,"LYN","chr8","5'UTR","AluJb","SINE","Alu"
"cg21035262","8",56834803,"LYN","chr8","5'UTR","AluJb","SINE","Alu"
"cg03949551","8",56955666,"AC046176.1","chr8","TSS1500","AluJb","SINE","Alu"
"cg15133827","8",56956248,"AC046176.1","chr8","TSS1500","AluSz6","SINE","Alu"
"cg06249953","8",56960538,"","chr8","","AluSq2","SINE","Alu"
"cg24688425","8",57033347,"","chr8","","AluSq2","SINE","Alu"
"cg16858472","8",57067553,"","chr8","","AluSx","SINE","Alu"
"cg02094225","8",57126184,"CHCHD7","chr8","Body","AluSg","SINE","Alu"
"cg24074822","8",57126919,"CHCHD7","chr8","5'UTR","AluJo","SINE","Alu"
"cg19918980","8",57126909,"CHCHD7","chr8","5'UTR","AluJo","SINE","Alu"
"cg22051911","8",57126876,"CHCHD7","chr8","5'UTR","AluJo","SINE","Alu"
"cg16425566","8",57303219,"SDR16C6","chr8","Body","AluY","SINE","Alu"
"cg23138560","8",57909641,"","chr8","","AluY","SINE","Alu"
"cg12534839","8",58026796,"","chr8","","AluSp","SINE","Alu"
"cg02154320","8",58717852,"RP11-388G22.1","chr8","TSS1500","AluSz","SINE","Alu"
"cg09642167","8",58744613,"","chr8","","AluSz","SINE","Alu"
"cg10935069","8",59322966,"UBXN2B","chr8","TSS1500","AluSc8","SINE","Alu"
"cg22550275","8",59405619,"CYP7A1","chr8","Body","AluJb","SINE","Alu"
"cg11377286","8",59471126,"SDCBP","chr8","5'UTR","AluJb","SINE","Alu"
"cg09441820","8",59573889,"NSMAF","chr8","TSS1500","AluJr","SINE","Alu"
"cg20169061","8",59575783,"snoU13","chr8","TSS1500","AluSx1","SINE","Alu"
"cg10946404","8",59575772,"snoU13","chr8","TSS1500","AluSx1","SINE","Alu"
"cg00432369","8",59968876,"TOX","chr8","Body","AluJo","SINE","Alu"
"cg08698856","8",61458099,"RAB2A","chr8","Body","AluJo","SINE","Alu"
"cg15320972","8",61482347,"RAB2A","chr8","Body","AluJo","SINE","Alu"
"cg00104298","8",61527094,"RAB2A","chr8","Body","FLAM_C","SINE","Alu"
"cg04986970","8",61880794,"LOC100130298","chr8","TSS1500","AluSx3","SINE","Alu"
"cg00141391","8",61990223,"CLVS1","chr8","5'UTR","AluSx","SINE","Alu"
"cg11114103","8",62009645,"CLVS1","chr8","5'UTR","AluSx4","SINE","Alu"
"cg04112200","8",62559967,"ASPH","chr8","Body","AluSz","SINE","Alu"
"cg11045889","8",62739249,"RP11-705O24.3","chr8","TSS1500","AluSq2","SINE","Alu"
"cg18898218","8",63954996,"","chr8","","AluY","SINE","Alu"
"cg14767228","8",64023526,"","chr8","","AluY","SINE","Alu"
"cg08617242","8",64085981,"YTHDF3","chr8","5'UTR","AluJr4","SINE","Alu"
"cg04220047","8",65714735,"RP11-1D12.2","chr8","3'UTR","AluJo","SINE","Alu"
"cg11041239","8",66548737,"","chr8","","AluY","SINE","Alu"
"cg14308587","8",66558043,"MTFR1","chr8","5'UTR","AluJo","SINE","Alu"
"cg11582111","8",66581040,"MTFR1","chr8","TSS1500","AluSx1","SINE","Alu"
"cg04648500","8",66581044,"MTFR1","chr8","5'UTR","AluSx1","SINE","Alu"
"cg18528216","8",66617288,"MTFR1","chr8","Body","AluSc","SINE","Alu"
"cg14437606","8",66932975,"DNAJC5B","chr8","TSS1500","AluJo","SINE","Alu"
"cg20171999","8",67343066,"ADHFE1","chr8","5'UTR","AluSx1","SINE","Alu"
"cg14216331","8",67401313,"C8orf46","chr8","5'UTR","AluJb","SINE","Alu"
"cg26852879","8",67457376,"","chr8","","AluSz6","SINE","Alu"
"cg26287679","8",67480646,"MYBL1","chr8","Body","AluSx1","SINE","Alu"
"cg15186987","8",67564229,"VCPIP1","chr8","Body","AluJb","SINE","Alu"
"cg01367715","8",67564402,"VCPIP1","chr8","Body","AluJb","SINE","Alu"
"cg11973167","8",67574977,"VCPIP1","chr8","Body","AluSc5","SINE","Alu"
"cg09513847","8",67620696,"SGK3","chr8","5'UTR","AluJr","SINE","Alu"
"cg13971096","8",67690752,"SGK3","chr8","5'UTR","AluY","SINE","Alu"
"cg17840013","8",67705009,"SGK3","chr8","5'UTR","AluJo","SINE","Alu"
"cg00640314","8",67835853,"SNORD87","chr8","TSS1500","AluSx1","SINE","Alu"
"cg08952300","8",67838178,"SNHG6","chr8","TSS1500","AluSx","SINE","Alu"
"cg21176629","8",67838106,"SNHG6","chr8","TSS1500","AluSx","SINE","Alu"
"cg16943087","8",67838800,"SNHG6","chr8","TSS1500","AluY","SINE","Alu"
"cg09548799","8",67839134,"SNHG6","chr8","TSS1500","AluJr","SINE","Alu"
"cg13120409","8",67868311,"TCF24","chr8","Body","AluJb","SINE","Alu"
"cg03062417","8",67868321,"TCF24","chr8","Body","AluJb","SINE","Alu"
"cg22179905","8",67871302,"","chr8","","AluJr","SINE","Alu"
"cg01129439","8",67980375,"CSPP1","chr8","Body","AluSx","SINE","Alu"
"cg19956268","8",68069750,"CSPP1","chr8","Body","AluSx","SINE","Alu"
"cg06319204","8",68069778,"CSPP1","chr8","Body","AluSx","SINE","Alu"
"cg16653966","8",68069776,"CSPP1","chr8","Body","AluSx","SINE","Alu"
"cg23188475","8",68147872,"ARFGEF1","chr8","Body","AluJr","SINE","Alu"
"cg07871589","8",68646229,"CPA6","chr8","Body","AluJb","SINE","Alu"
"cg24524760","8",69007982,"PREX2","chr8","Body","AluJo","SINE","Alu"
"cg05831315","8",69216882,"RP11-664D7.4","chr8","3'UTR","AluJo","SINE","Alu"
"cg05052501","8",69240774,"","chr8","","AluJo","SINE","Alu"
"cg13172943","8",69841711,"RP11-600K15.1","chr8","3'UTR","AluSg","SINE","Alu"
"cg08976334","8",70845447,"","chr8","","AluJr","SINE","Alu"
"cg13189097","8",70906736,"","chr8","","AluSq","SINE","Alu"
"cg02292379","8",70925641,"","chr8","","AluY","SINE","Alu"
"cg14642381","8",70964123,"PRDM14","chr8","3'UTR","AluJb","SINE","Alu"
"cg20641450","8",70986954,"","chr8","","AluJr4","SINE","Alu"
"cg08020627","8",70991599,"U1","chr8","TSS1500","AluJb","SINE","Alu"
"cg08538738","8",70991742,"U1","chr8","TSS1500","AluSx3","SINE","Alu"
"cg14727383","8",71061520,"NCOA2","chr8","Body","AluJo","SINE","Alu"
"cg18227776","8",71063694,"NCOA2","chr8","Body","AluSx","SINE","Alu"
"cg02246683","8",71259403,"NCOA2","chr8","5'UTR","AluJb","SINE","Alu"
"cg16516670","8",71382800,"LOC101926892","chr8","TSS1500","AluJr","SINE","Alu"
"cg02568083","8",71516655,"TRAM1","chr8","Body","FLAM_A","SINE","Alu"
"cg10366269","8",71556174,"LACTB2-AS1","chr8","Body","AluJr","SINE","Alu"
"cg08545480","8",71557507,"LACTB2-AS1","chr8","Body","AluJr","SINE","Alu"
"cg15465582","8",71557403,"LACTB2-AS1","chr8","Body","AluJr","SINE","Alu"
"cg21885218","8",72739962,"RP11-383H13.1","chr8","TSS1500","AluJb","SINE","Alu"
"cg20997300","8",73931811,"TERF1","chr8","Body","AluJr","SINE","Alu"
"cg25722471","8",74639192,"STAU2","chr8","5'UTR","AluSx1","SINE","Alu"
"cg26423693","8",74655843,"STAU2","chr8","5'UTR","AluSp","SINE","Alu"
"cg25597976","8",74750772,"UBE2W","chr8","Body","FLAM_C","SINE","Alu"
"cg01554383","8",74788931,"UBE2W","chr8","Body","AluSp","SINE","Alu"
"cg05400405","8",74859513,"TCEB1","chr8","Body","AluSg","SINE","Alu"
"cg10949296","8",74882993,"TCEB1","chr8","5'UTR","AluSx","SINE","Alu"
"cg13434453","8",74887187,"TMEM70","chr8","TSS1500","AluJb","SINE","Alu"
"cg13832285","8",74887167,"TMEM70","chr8","TSS1500","AluJb","SINE","Alu"
"cg04709788","8",74892894,"TMEM70","chr8","Body","AluSz","SINE","Alu"
"cg17503786","8",74902577,"LY96","chr8","TSS1500","AluSz","SINE","Alu"
"cg13861926","8",75273921,"GDAP1","chr8","Body","AluSc","SINE","Alu"
"cg04786713","8",75288863,"Y_RNA","chr8","TSS200","AluY","SINE","Alu"
"cg23248208","8",76455396,"HNF4G","chr8","Body","AluSx","SINE","Alu"
"cg06929468","8",77901410,"PEX2","chr8","5'UTR","AluJo","SINE","Alu"
"cg17490648","8",77909570,"PXMP3","chr8","5'UTR","AluSx","SINE","Alu"
"cg12030370","8",80699577,"RP11-26J3.1","chr8","3'UTR","AluSx","SINE","Alu"
"cg06366898","8",80814360,"","chr8","","AluSz6","SINE","Alu"
"cg14507357","8",80994056,"TPD52","chr8","TSS1500","AluSq2","SINE","Alu"
"cg11217679","8",81070832,"TPD52","chr8","Body","AluJb","SINE","Alu"
"cg13458001","8",81143807,"TPD52","chr8","TSS1500","AluJb","SINE","Alu"
"cg00537960","8",81177379,"RP11-941H19.3","chr8","TSS1500","AluJb","SINE","Alu"
"cg03319894","8",81402617,"ZBTB10","chr8","Body","AluJo","SINE","Alu"
"cg19766835","8",81453224,"RP11-48B3.4","chr8","TSS1500","AluSx1","SINE","Alu"
"cg11608558","8",81493171,"","chr8","","AluY","SINE","Alu"
"cg20324057","8",81787719,"ZNF704","chr8","TSS1500","AluSq2","SINE","Alu"
"cg16818658","8",82215224,"","chr8","","AluYc3","SINE","Alu"
"cg09614956","8",82570133,"IMPA1","chr8","3'UTR","AluJr4","SINE","Alu"
"cg19438261","8",82599206,"IMPA1","chr8","TSS1500","AluSq2","SINE","Alu"
"cg17013870","8",82599124,"IMPA1","chr8","TSS1500","AluSq2","SINE","Alu"
"cg13714895","8",82599756,"IMPA1","chr8","TSS1500","AluY","SINE","Alu"
"cg21453209","8",82635831,"ZFAND1","chr8","3'UTR","AluSp","SINE","Alu"
"cg19630984","8",84737366,"","chr8","","AluJo","SINE","Alu"
"cg12722436","8",85686184,"RALYL","chr8","Body","AluJr4","SINE","Alu"
"cg11646018","8",85812649,"RALYL","chr8","Body","AluSp","SINE","Alu"
"cg06015329","8",86131704,"C8orf59","chr8","Body","AluSz6","SINE","Alu"
"cg27040884","8",87110546,"ATP6V0D2","chr8","TSS1500","AluSx","SINE","Alu"
"cg17703880","8",87110636,"ATP6V0D2","chr8","TSS1500","AluSx","SINE","Alu"
"cg13254288","8",87167143,"CTD-3118D11.2","chr8","TSS1500","AluJb","SINE","Alu"
"cg18407168","8",87179989,"","chr8","","AluSz","SINE","Alu"
"cg25918847","8",87191804,"CTD-3118D11.3","chr8","TSS1500","AluSx1","SINE","Alu"
"cg03040700","8",87243045,"SLC7A13","chr8","TSS1500","AluJb","SINE","Alu"
"cg17719360","8",87243983,"SLC7A13","chr8","TSS1500","AluSx","SINE","Alu"
"cg10207510","8",87243979,"SLC7A13","chr8","TSS1500","AluSx","SINE","Alu"
"cg16767170","8",87351999,"CTD-2284J15.1","chr8","3'UTR","AluSx","SINE","Alu"
"cg21035007","8",87385782,"WWP1","chr8","5'UTR","AluSz6","SINE","Alu"
"cg12106552","8",87496664,"RMDN1","chr8","Body","AluSq2","SINE","Alu"
"cg26229216","8",87525030,"CPNE3","chr8","5'UTR","FLAM_C","SINE","Alu"
"cg27080195","8",87526213,"CPNE3","chr8","TSS1500","AluJo","SINE","Alu"
"cg22899037","8",87547752,"CPNE3","chr8","Body","AluSz","SINE","Alu"
"cg20740005","8",88217551,"CNBD1","chr8","Body","AluSc5","SINE","Alu"
"cg04451699","8",88987459,"CTB-118P15.2","chr8","5'UTR","AluJo","SINE","Alu"
"ch.8.1812887R","8",89196700,"MMP16","chr8","Body","AluJb","SINE","Alu"
"cg05991513","8",89302509,"MMP16","chr8","Body","AluY","SINE","Alu"
"cg24468955","8",90577545,"","chr8","","FLAM_A","SINE","Alu"
"cg01111759","8",90625592,"RP11-37B2.1","chr8","3'UTR","FAM","SINE","Alu"
"cg19629543","8",90910884,"","chr8","","AluSz","SINE","Alu"
"cg22557771","8",90913158,"OSGIN2","chr8","TSS1500","AluYc","SINE","Alu"
"cg24046017","8",90913265,"OSGIN2","chr8","TSS1500","AluYc","SINE","Alu"
"cg14669913","8",90913249,"OSGIN2","chr8","TSS1500","AluYc","SINE","Alu"
"cg06418282","8",90913525,"OSGIN2","chr8","TSS1500","AluSx","SINE","Alu"
"cg20047238","8",90942830,"","chr8","","AluJb","SINE","Alu"
"cg08361130","8",91096340,"CALB1","chr8","TSS1500","AluSc","SINE","Alu"
"cg15079151","8",91590194,"AB015752.3","chr8","3'UTR","AluJb","SINE","Alu"
"cg10174040","8",92003195,"","chr8","","AluJb","SINE","Alu"
"cg27000687","8",92130454,"LRRC69","chr8","Body","AluSz6","SINE","Alu"
"cg01062938","8",92221616,"SLC26A7","chr8","TSS200","AluSq2","SINE","Alu"
"cg17212500","8",94750983,"C8orf39","chr8","TSS1500","AluJb","SINE","Alu"
"cg04276245","8",94765902,"TMEM67","chr8","TSS1500","AluJr","SINE","Alu"
"cg25702001","8",94770263,"TMEM67","chr8","5'UTR","AluSz6","SINE","Alu"
"cg19950904","8",94906967,"PDP1","chr8","5'UTR","AluSx","SINE","Alu"
"cg03414979","8",94951349,"","chr8","","AluSx1","SINE","Alu"
"cg24844202","8",95072875,"","chr8","","AluSz","SINE","Alu"
"cg20971222","8",95077790,"","chr8","","FRAM","SINE","Alu"
"cg17465202","8",95524875,"KIAA1429","chr8","Body","AluJb","SINE","Alu"
"cg08291679","8",95544614,"KIAA1429","chr8","Body","AluSz","SINE","Alu"
"cg17992808","8",95558233,"KIAA1429","chr8","Body","AluJr","SINE","Alu"
"cg19307645","8",95566670,"KIAA1429","chr8","TSS1500","AluJo","SINE","Alu"
"cg15372641","8",95586432,"","chr8","","FRAM","SINE","Alu"
"cg18280131","8",95625068,"","chr8","","AluJb","SINE","Alu"
"cg18484453","8",95628018,"","chr8","","AluJb","SINE","Alu"
"cg24391331","8",95648314,"","chr8","","AluY","SINE","Alu"
"cg06526042","8",95648491,"","chr8","","AluSc","SINE","Alu"
"cg26545346","8",95682096,"ESRP1","chr8","Body","AluSx","SINE","Alu"
"cg00991861","8",95716654,"ESRP1","chr8","3'UTR","AluJr","SINE","Alu"
"cg14380539","8",95716890,"ESRP1","chr8","3'UTR","AluJr","SINE","Alu"
"cg08377615","8",95734589,"DPY19L4","chr8","Body","AluSg","SINE","Alu"
"cg19930841","8",95736877,"DPY19L4","chr8","Body","AluSx","SINE","Alu"
"cg00837773","8",95837532,"INTS8","chr8","Body","AluSx1","SINE","Alu"
"cg20075927","8",95838610,"INTS8","chr8","Body","AluY","SINE","Alu"
"cg06513244","8",95954357,"TP53INP1","chr8","5'UTR","AluY","SINE","Alu"
"cg16047147","8",95992060,"C8orf38","chr8","TSS1500","AluSz6","SINE","Alu"
"cg26989911","8",95992967,"C8orf38","chr8","TSS200","AluSx1","SINE","Alu"
"cg22430683","8",96101553,"RP11-320N21.2","chr8","TSS1500","AluJb","SINE","Alu"
"cg19313143","8",96154634,"PLEKHF2","chr8","5'UTR","AluJb","SINE","Alu"
"cg26958322","8",96229521,"LINC01298","chr8","TSS1500","AluSx3","SINE","Alu"
"cg03956105","8",96229911,"LINC01298","chr8","TSS1500","AluSp","SINE","Alu"
"cg16665383","8",96258496,"C8orf37","chr8","3'UTR","AluSx","SINE","Alu"
"cg00219816","8",96280555,"C8orf37","chr8","Body","AluJo","SINE","Alu"
"cg18601483","8",96310106,"C8orf37-AS1","chr8","Body","AluSx3","SINE","Alu"
"cg17507399","8",96691764,"C8orf37-AS1","chr8","Body","AluSx","SINE","Alu"
"cg04462334","8",97249283,"UQCRB","chr8","TSS1500","AluSz","SINE","Alu"
"cg06665451","8",97437267,"","chr8","","AluY","SINE","Alu"
"cg24326782","8",97502471,"","chr8","","AluSx1","SINE","Alu"
"cg06422529","8",97661265,"PGCP","chr8","5'UTR","AluSz6","SINE","Alu"
"cg06279326","8",97858116,"CPQ","chr8","Body","AluSp","SINE","Alu"
"cg24616081","8",98633510,"","chr8","","AluSz","SINE","Alu"
"cg18100079","8",98640309,"","chr8","","AluSq2","SINE","Alu"
"cg22155885","8",98650995,"","chr8","","FAM","SINE","Alu"
"cg20549229","8",98655248,"MTDH","chr8","TSS1500","AluY","SINE","Alu"
"cg02465122","8",98761600,"","chr8","","AluSx","SINE","Alu"
"cg13764124","8",98783468,"Y_RNA","chr8","TSS1500","AluYa5","SINE","Alu"
"cg08053214","8",98784515,"Y_RNA","chr8","TSS200","AluSx1","SINE","Alu"
"cg01386872","8",98784254,"Y_RNA","chr8","TSS1500","AluSx1","SINE","Alu"
"cg01446324","8",98784523,"Y_RNA","chr8","TSS200","AluSx1","SINE","Alu"
"cg13351037","8",98784507,"Y_RNA","chr8","TSS200","AluSx1","SINE","Alu"
"cg01942780","8",98786958,"LAPTM4B","chr8","TSS1500","AluY","SINE","Alu"
"cg16736799","8",98789595,"LAPTM4B","chr8","Body","AluSx3","SINE","Alu"
"cg24470929","8",98791446,"LAPTM4B","chr8","Body","AluSz","SINE","Alu"
"cg15195097","8",98868006,"","chr8","","AluSz","SINE","Alu"
"cg17457796","8",98880145,"MATN2","chr8","TSS1500","AluY","SINE","Alu"
"cg21772191","8",98885313,"MATN2","chr8","5'UTR","AluSx","SINE","Alu"
"cg19987349","8",98993142,"MATN2","chr8","Body","AluJb","SINE","Alu"
"cg20154431","8",99053241,"KB-1208A12.3","chr8","TSS1500","AluSc8","SINE","Alu"
"cg15633263","8",99053636,"KB-1208A12.3","chr8","TSS1500","AluY","SINE","Alu"
"cg07136271","8",99053823,"KB-1208A12.3","chr8","TSS200","AluY","SINE","Alu"
"cg12410930","8",99053819,"KB-1208A12.3","chr8","TSS200","AluY","SINE","Alu"
"cg02181143","8",99057973,"RPL30","chr8","TSS1500","AluJb","SINE","Alu"
"cg23867321","8",99057930,"RPL30","chr8","TSS200","AluJb","SINE","Alu"
"cg20491094","8",99057988,"RPL30","chr8","TSS1500","AluJb","SINE","Alu"
"cg19995049","8",99059026,"RPL30","chr8","TSS1500","AluSx","SINE","Alu"
"cg22628851","8",99060046,"U6","chr8","TSS1500","AluY","SINE","Alu"
"cg17566204","8",99070876,"","chr8","","AluJb","SINE","Alu"
"cg22009052","8",99080123,"C8orf47","chr8","Body","AluSp","SINE","Alu"
"cg20662018","8",99126378,"HRSP12","chr8","Body","AluJb","SINE","Alu"
"cg04559159","8",99165228,"POP1","chr8","Body","AluJr","SINE","Alu"
"cg04399192","8",99615754,"STK3","chr8","Body","AluSx1","SINE","Alu"
"cg18518355","8",99713103,"STK3","chr8","Body","AluJo","SINE","Alu"
"cg14537031","8",100888033,"VPS13B","chr8","3'UTR","FLAM_A","SINE","Alu"
"cg01503856","8",101159131,"FBXO43","chr8","TSS1500","AluSx1","SINE","Alu"
"cg09723184","8",101159106,"FBXO43","chr8","TSS1500","AluSx1","SINE","Alu"
"cg19190258","8",101159120,"FBXO43","chr8","TSS1500","AluSx1","SINE","Alu"
"cg27170159","8",101170019,"SPAG1","chr8","TSS1500","AluJr","SINE","Alu"
"cg21536042","8",101170031,"SPAG1","chr8","TSS1500","AluJr","SINE","Alu"
"cg20295949","8",101170029,"SPAG1","chr8","TSS1500","AluJr","SINE","Alu"
"cg26510903","8",101173520,"SPAG1","chr8","5'UTR","AluJb","SINE","Alu"
"cg15748637","8",101316245,"RNF19A","chr8","TSS1500","AluSq2","SINE","Alu"
"cg05864360","8",101316253,"RNF19A","chr8","TSS1500","AluSq2","SINE","Alu"
"cg03686887","8",101573204,"ANKRD46","chr8","TSS1500","AluSz","SINE","Alu"
"cg23253756","8",101695342,"U6","chr8","TSS1500","AluJr","SINE","Alu"
"cg00552393","8",101695636,"U6","chr8","TSS200","AluSx4","SINE","Alu"
"cg15709375","8",101716015,"PABPC1","chr8","3'UTR","AluSx1","SINE","Alu"
"cg04774563","8",101718368,"PABPC1","chr8","Body","AluSz","SINE","Alu"
"cg12805888","8",101948771,"YWHAZ","chr8","Body","AluSx1","SINE","Alu"
"cg22525941","8",101975378,"Y_RNA","chr8","TSS200","AluJb","SINE","Alu"
"ch.8.102115565R","8",102046389,"","chr8","","AluY","SINE","Alu"
